pid,perf_counter,metric,value,unit,detail
588,184456.8563483,scene_frame_ms,1.727399998344481,ms,capture
588,184456.8671089,scene_frame_ms,0.8184000034816563,ms,capture
588,184456.8829749,scene_frame_ms,0.7238999824039638,ms,capture
588,184456.8992545,scene_frame_ms,0.835299986647442,ms,capture
588,184456.9146579,scene_frame_ms,0.8221000025514513,ms,capture
588,184456.9304498,scene_frame_ms,0.6087000074330717,ms,capture
588,184456.9517198,scene_frame_ms,1.1134000087622553,ms,capture
588,184456.9634288,scene_frame_ms,1.574800000526011,ms,capture
588,184456.9813004,scene_frame_ms,3.2986000005621463,ms,capture
588,184456.9981633,scene_frame_ms,1.1639999866019934,ms,capture
588,184457.0130632,scene_frame_ms,2.152000000933185,ms,capture
588,184457.0287671,scene_frame_ms,1.1681999894790351,ms,capture
588,184457.0439373,scene_frame_ms,1.0815999994520098,ms,capture
588,184457.0633017,scene_frame_ms,4.28629998350516,ms,capture
588,184457.0749127,scene_frame_ms,0.6013000092934817,ms,capture
588,184457.0956693,scene_frame_ms,5.871200002729893,ms,capture
588,184457.1071371,scene_frame_ms,0.7748999923933297,ms,capture
588,184457.1236582,scene_frame_ms,0.8661999891046435,ms,capture
588,184457.1392452,scene_frame_ms,0.7826999935787171,ms,capture
588,184457.1703457,scene_frame_ms,5.060099996626377,ms,capture
588,184457.1864874,scene_frame_ms,11.184900009538978,ms,capture
588,184457.1964383,scene_frame_ms,1.3042999780736864,ms,capture
588,184457.2025615,scene_frame_ms,0.6713000184390694,ms,capture
588,184457.2711565,scene_frame_ms,0.8888999873306602,ms,capture
588,184457.2731083,scene_frame_ms,1.3364999904297292,ms,capture
588,184457.2838791,scene_frame_ms,1.632300001801923,ms,capture
588,184457.2986935,renderer_fps,61.81873510464307,fps,capture
588,184457.298698,scene_frame_ms,0.8803999808151275,ms,capture
588,184457.3152658,scene_frame_ms,0.8132000220939517,ms,capture
588,184457.3310982,scene_frame_ms,0.7058000192046165,ms,capture
588,184457.3469877,scene_frame_ms,0.6480999873019755,ms,capture
588,184457.3630453,scene_frame_ms,0.6882000016048551,ms,capture
588,184457.3787909,scene_frame_ms,0.9248999995179474,ms,capture
588,184457.3945871,scene_frame_ms,0.6991000263951719,ms,capture
588,184457.4110862,scene_frame_ms,0.7035000016912818,ms,capture
588,184457.4272685,scene_frame_ms,0.887200003489852,ms,capture
588,184457.4431739,scene_frame_ms,0.7532999734394252,ms,capture
588,184457.4591647,scene_frame_ms,0.6888000061735511,ms,capture
588,184457.4752097,scene_frame_ms,0.8077000093180686,ms,capture
588,184457.4912516,scene_frame_ms,0.7070999999996275,ms,capture
588,184457.5065926,scene_frame_ms,0.670600013108924,ms,capture
588,184457.5229128,scene_frame_ms,0.8784000237938017,ms,capture
588,184457.5391257,scene_frame_ms,1.0093000018969178,ms,capture
588,184457.5549086,scene_frame_ms,0.9284999978262931,ms,capture
588,184457.571004,scene_frame_ms,0.9515999990981072,ms,capture
588,184457.5872503,scene_frame_ms,1.0862000053748488,ms,capture
588,184457.6032954,scene_frame_ms,0.8339000050909817,ms,capture
588,184457.6189262,scene_frame_ms,0.9166999952867627,ms,capture
588,184457.6353543,scene_frame_ms,1.2457999982871115,ms,capture
588,184457.6511327,scene_frame_ms,1.061999995727092,ms,capture
588,184457.6670059,scene_frame_ms,0.9422999864909798,ms,capture
588,184457.683112,scene_frame_ms,1.0141000093426555,ms,capture
588,184457.6990925,scene_frame_ms,0.911899987841025,ms,capture
